OBJECTID,STOPNAME,TRAPEZESTOPABBR,RUCUSSTOPABBR,STOPID,LATITUDE,LONGITUDE,ACCESSIBILITYMASK,ATSTREET,ONSTREET,POSITION,ORIENTATION,SERVICEPLANNINGSTOPTYPE,SHELTER,INSERT_TIMESTAMP,SDE_ID,SIGNUPID,SUPERVISOR_DISTRICT,shape,data_as_of,data_loaded_at,Current Police Districts,Current Supervisor Districts,Analysis Neighborhoods,Neighborhoods,SF Find Neighborhoods
66039,Delta St&Tioga Ave N-NS/PS,DLTATIO0,DLTATIOG,4439,37.71729,-122.40773,,TIOGA AVE,DELTA ST,NS,NO,,0,1720006111000,15516597,146,10,POINT (-122.40773 37.71729),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,9,40,75,75
66677,Mission St&Onondaga Ave N-NS/BZ,MISSONO1,MISSONON,5609,37.721281999999995,-122.437483,,ONONDAGA AVE,MISSION ST,NS,NO,BZ,1,1720006111000,15519448,146,11,POINT (-122.437483 37.721282),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,1,28,80,80
66190,Van Ness&North Point SW-FS-BZ,V.N.N.P.,,7476,37.80484,-122.425352,,NORTH POINT ST,VAN NESS AVE,,,,0,1720006111000,15525660,146,2,POINT (-122.425352 37.80484),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,6,32,98,98
66852,Transit Center Bay 29 S-MB/SI,TBAY B29,,7948,37.790136,-122.396146,,MISSION ST,FREMONT ST,,,,0,1720006111000,15526079,146,6,POINT (-122.396146 37.790136),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,8,32,32
67322,Sunset Blvd&Yorba St SW-FS/SB,SUNSYOR0,SUNSYORB,6564,37.734783,-122.494059,,YORBA ST,SUNSET BLVD,FS,SW,,1,1720006111000,15520852,146,4,POINT (-122.494059 37.734783),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,40,40
68205,Mission St&7th St E-FS/BZ,MISS07S1,,7129,37.779354,-122.410505,,7TH ST,MISSION ST,FS,EA,BZ,0,1720006111000,15521660,146,6,POINT (-122.410505 37.779354),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,34,32,32
67619,Sunset Blvd&Rivera St NW-NS/SB,SUNSRVR0,SUNSRVRA,6549,37.746079,-122.494799,,RIVERA ST,SUNSET BLVD,NS,NW,,0,1720006111000,15522120,146,4,POINT (-122.494799 37.746079),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
67260,Font Blvd&Arballo Dr E-NS/SB,FONTARB3,FONTARBO,4702,37.721759999999996,-122.482151,,ARBALLO DR,FONT BLVD,NS,EA,,0,1720006111000,15517281,146,7,POINT (-122.482151 37.72176),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,16,42,42
65732,Mission St&8th St E-FS/BZ,MISS.8S1,MISS.8ST,5541,37.7777,-122.41273,,8TH ST,MISSION ST,FS,EA,BZ,0,1720006111000,15518179,146,6,POINT (-122.41273 37.7777),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,34,32,32
67287,Paul Ave&San Bruno Ave N-MB/SB,PAULSBR1,PAULSBRO,5904,37.723879,-122.401576,,SAN BRUNO AVE,PAUL AVE,MB,NO,,0,1720006111000,15519838,146,9,POINT (-122.401576 37.723879),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,2,25,91,91
65498,Lincoln Way&17th Ave NW-FS/BZ,LWAY17A0,LWAY17AV,5306,37.765616,-122.475421,,17TH AVE,LINCOLN WY,FS,NW,BZ,0,1720006111000,15520729,146,7,POINT (-122.475421 37.765616),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,11,12,9,9
65781,30th Ave & Geary Blvd,30AVGEAR,,7836,37.780771,-122.490064,,GEARY BLVD,30TH AVE,,,,0,1720006111000,15526214,146,1,POINT (-122.490064 37.780771),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,8,4,29,8,8
68560,Geary Blvd&25TH Ave NE-NS/BZ,GEAR25A0,GEAR25AV,4269,37.78022,-122.48461,1,25TH AVE,GEARY BLVD,NS,NE,BZ,0,1720006111000,15516222,146,1,POINT (-122.48461 37.78022),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,8,4,29,8,8
67319,Palou Ave&Rankin St W-NS/PS,PALURAN0,PALURANK,5884,37.73825,-122.39853,,RANKIN ST,PALOU AVE,NS,WE,,0,1720006111000,15520838,146,10,POINT (-122.39853 37.73825),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,87,87
68167,25th Ave&Balboa St NW-NS/PS,25AVBBO0,25AVBBOA,3489,37.776419,-122.48456,,BALBOA ST,25TH AVE,NS,NW,,1,1720006111000,15515166,146,1,POINT (-122.48456 37.776419),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,8,4,29,8,8
68602,North Point St&Stockton St NE-NS/BZ,N PTSTO0,N PTSTOK,5470,37.80704,-122.41038,,STOCKTON ST,NORTH POINT ST,NS,NE,BZ,1,1720006111000,15518335,146,3,POINT (-122.41038 37.80704),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,23,99,99
65794,Spear St&Folsom St SW-NS/BB,SPERFOLS,,7995,37.790186999999996,-122.391217,,HOWARD ST,SPEAR ST,,,,0,1720006111000,15526253,146,6,POINT (-122.391217 37.790187),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,8,108,108
66144,Hayes St&Steiner St SE-FS/BZ,HAYSSTE1,HAYSSTEI,5012,37.775627,-122.432476,,STEINER ST,HAYES ST,FS,SE,BZ,1,1720006111000,15523759,146,5,POINT (-122.432476 37.775627),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,11,9,23,23
66072,Quintara St&31st Ave NE-NS,QUIN31A0,QUIN31AV,6154,37.74814,-122.48881,,31ST AVE,QUINTARA ST,NS,NE,,0,1720006111000,15525184,146,4,POINT (-122.48881 37.74814),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
67861,Lawton St&Lomita Ave NE-NS/SB,LAWTLMT0,LAWTLMTA,4860,37.75913,-122.47227,,LOMITA AVE,LAWTON ST,NS,NE,FL,0,1720006111000,15519660,146,7,POINT (-122.47227 37.75913),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,14,44,44
66732,9th Ave&Irving St SW-FS/BZ,.9AVIRV0,9AVIRVG,3213,37.763797,-122.46639,,IRVING ST,9TH AVE,FS,SW,BZ,0,1720006111000,15519810,146,7,POINT (-122.46639 37.763797),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,11,14,109,109
68336,20th St&Collingwood St NW-FS/SB,20STCLW0,20STCLWD,3414,37.757677,-122.43596600000001,,COLLINGWOOD ST,20TH ST,FS,NW,,0,1720006111000,15515330,146,8,POINT (-122.435966 37.757677),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,5,115,115
65463,Castro St&26TH St NW-NS/SB,CTR026S0,,7290,37.748201,-122.433893,,26TH ST,CASTRO ST,,,,0,1720006111000,15525270,146,8,POINT (-122.433893 37.748201),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,22,84,84
65510,Moscow St&Excelsior Ave N-NS,MSCWEXC0,MSCWEXCL,5699,37.7229,-122.42647,,EXCELSIOR AVE,MOSCOW ST,NS,NO,FL,0,1720006111000,15520671,146,11,POINT (-122.42647 37.7229),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,1,7,90,90
65828,Seven Seas St&Bruton St N-FS/SI,SEVSBRU1,,8121,37.820346,-122.371702,,4TH TI ST,SEVEN SEA ST,,,SI,0,1720006111000,15526364,146,6,POINT (-122.371702 37.820346),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,37,36,36
65952,Cashmere St&Hudson Ave SW-NS,CASHHUD0,CASHHUDS,3920,37.73573,-122.38354,,HUDSON AVE,CASHMERE ST,NS,SW,FL,0,1720006111000,15515728,146,10,POINT (-122.38354 37.73573),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,86,86
67615,Chestnut St&Divisadero St NE-NS/BZ,CHESDIV0,CHESDIVI,3940,37.800050999999996,-122.442746,,DIVISADERO ST,CHESTNUT ST,NS,NE,BZ,0,1720006111000,15522099,146,2,POINT (-122.442746 37.800051),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,6,13,17,17
68058,Winston Dr&Lake Merced Blvd NE-NS,WINSL M1,WINSL M,6954,37.727122,-122.483299,,LAKE MERCED BLVD,WINSTON DR,NS,NE,,1,1720006111000,15524408,146,4,POINT (-122.483299 37.727122),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,16,43,43
67025,Wilde Ave&Brussels St NW-FS/PS,WILDBRU1,WILDBRUS,6944,37.716356999999995,-122.401237,,WILDE AVE,BRUSSELS ST,FS,EA,,0,1720006111000,15525103,146,10,POINT (-122.401237 37.716357),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,9,40,91,91
67003,Vicente St&30th Ave SE-FS/BZ,VCTE30A1,VCTE30AV,6835,37.738765,-122.487131,,30TH AVE,VICENTE ST,FS,SE,BZ,1,1720006111000,15521929,146,4,POINT (-122.487131 37.738765),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,40,40
66650,Topeka Ave&Venus St W-NS/BZ,TPKAVEN1,TPKAVENU,6705,37.732009999999995,-122.39592,,VENUS ST,TOPEKA AVE,NS,WE,BZ,0,1720006111000,15520945,146,10,POINT (-122.39592 37.73201),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,87,87
67547,Union St&Laguna St NE-NS/BZ,UNINLGN0,UNINLGNA,6770,37.797792,-122.43045599999999,,LAGUNA ST,UNION ST,NS,NE,BZ,0,1720006111000,15522844,146,2,POINT (-122.430456 37.797792),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,6,13,15,15
67896,Powell St&Francisco St SE-NS/BZ,POWLFNC1,POWLFNCO,6056,37.80477,-122.41166,,FRANCISCO ST,POWELL ST,NS,SE,BZ,1,1720006111000,15523946,146,3,POINT (-122.41166 37.80477),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,23,106,106
67864,Folsom St&Cortland Ave SE-NS/PS,FOLSCOR0,FOLSCORT,4687,37.73888,-122.4133,,CORTLAND AVE,FOLSOM ST,NS,SE,,0,1720006111000,15519667,146,9,POINT (-122.4133 37.73888),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,2,2,83,83
68268,Diamond Heights Blvd & Gold Mine Dr W,DHTSG.M0,DHTSG.MI,4369,37.74359,-122.43786,,GOLD MINE DR,DIAMOND HEIGHTS BLVD,NS,WE,FL,1,1720006111000,15524829,146,8,POINT (-122.43786 37.74359),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,5,10,57,57
67313,225 Telegraph Hill Blvd N-NS/SB,TELEH220,TELEH225,6652,37.803005999999996,-122.406789,,TELEGRAPH PL,TELEGRAPH HILL BLVD,NS,NO,,0,1720006111000,15520799,146,3,POINT (-122.406789 37.803006),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,23,18,18
67560,3rd St&23rd St NE-FS/SI,3ST 23S0,3ST 23S0,7354,37.755414,-122.388001,1,23RD ST,3RD ST,FS,NE,SI,0,1720006111000,15524977,146,10,POINT (-122.388001 37.755414),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,26,55,55
68389,Garfield St&Bright St NE-NS/SB,GARFBRG1,GARFBRGT,4246,37.719988,-122.463459,,BRIGHT ST,GARFIELD ST,NS,NE,,0,1720006111000,15516460,146,11,POINT (-122.463459 37.719988),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,1,24,64,64
67839,Folsom St&6TH St E-FS/BZ,FOLS 6S1,FOLS 6ST,4660,37.778628999999995,-122.40532400000001,,6TH ST,FOLSOM ST,FS,EA,BZ,0,1720006111000,15517356,146,6,POINT (-122.405324 37.778629),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,34,32,32
66074,Van Dyke Ave&Jennings St W-NS,VDYKJEN1,VDYKJENN,6840,37.72707,-122.38883,,JENNINGS ST,VAN DYKE AVE,NS,WE,FL,0,1720006111000,15525194,146,10,POINT (-122.38883 37.72707),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,86,86
68140,18th St&Noe St NE-NS/PS,18STNOE1,18STNOE,3340,37.761094,-122.432688,,NOE ST,18TH ST,NS,NE,,0,1720006111000,15515094,146,8,POINT (-122.432688 37.761094),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,5,38,38
66019,California St&Polk St NE-NS,CALIPOL0,CALIPOLK,3888,37.790661,-122.420541,,POLK ST,CALIFORNIA ST,NS,NE,,0,1720006111000,15515977,146,3,POINT (-122.420541 37.790661),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,3,21,105,105
68023,Silver Ave&Alemany Blvd E-NS/PS,SILVALE1,SILVALEM,6393,37.729794,-122.433256,,ALEMANY BLVD,SILVER AVE,NS,EA,FL,0,1720006111000,15522577,146,11,POINT (-122.433256 37.729794),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,1,28,94,94
67231,Right Of Way&20th St NW-NS/SB,ROW 20S0,ROW 20ST,6214,37.758264,-122.42792399999999,,20TH ST,RIGHT OF WAY,NS,NW,,0,1720006111000,15523982,146,8,POINT (-122.427924 37.758264),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,5,37,37
67395,Post St&Powell St SE-FS/BZ,POSTPOW1,POSTPOWL,6022,37.7883,-122.40793,,POWELL ST,POST ST,FS,SE,BZ,0,1720006111000,15520047,146,3,POINT (-122.40793 37.7883),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,8,19,19
65490,Market St&Clayton St N-FS/BZ,MRKTCLT1,MRKTCLTN,5663,37.758409,-122.44405499999999,1,CLAYTON ST,MARKET ST,FS,NE,,0,1720006111000,15520703,146,8,POINT (-122.444055 37.758409),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,5,115,115
68688,Diamond St&Clipper St NW-NS/PS,DIAMCLP0,DIAMCLPR,4390,37.748853,-122.436162,,CLIPPER ST,DIAMOND ST,NS,NW,,0,1720006111000,15516764,146,8,POINT (-122.436162 37.748853),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,22,84,84
68695,Diamond St&Moffitt St N-NS/PS,DIAMMOF0,DIAMMOFT,4400,37.738800000000005,-122.43463,,MOFFITT ST,DIAMOND ST,NS,NO,FL,0,1720006111000,15516771,146,8,POINT (-122.43463 37.7388),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,5,10,96,96
66111,Powell St&Post St NW-NS,POWLPOS1,POWLPOST,6071,37.788392,-122.40850499999999,,POST ST,POWELL ST,NS,NW,,0,1720006111000,15520647,146,3,POINT (-122.408505 37.788392),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,21,19,19
66482,23rd St&Kansas St SW-NS,23STKAN1,,3450,37.754447999999996,-122.402668,,KANSAS ST,23RD ST,,SW,,0,1720006111000,15516057,146,10,POINT (-122.402668 37.754448),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,26,54,54
65933,26th St&Noe St NW-FS/SB,26STNOE1,26STNOE,3520,37.74827,-122.43177,,NOE ST,26TH ST,FS,NW,,1,1720006111000,15515683,146,8,POINT (-122.43177 37.74827),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,5,22,84,84
66641,Rhode Island St&16th St NE-FS/SB,R IS16S1,R IS16ST,6189,37.766439999999996,-122.40266,,16TH ST,RHODE ISLAND ST,FS,NE,,0,1720006111000,15520934,146,6,POINT (-122.40266 37.76644),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,9,4,33,33
66660,Divisadero St&Haight St NE-FS/BZ,DIVIHAI1,DIVIHAIT,4423,37.771329,-122.436983,,HAIGHT ST,DIVISADERO ST,FS,NE,BZ,0,1720006111000,15516513,146,5,POINT (-122.436983 37.771329),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,11,3,26,26
65532,Noriega St&28th Ave NE-NS/BZ,NORI28A0,NORI28AV,5745,37.753898,-122.48599300000001,,28TH AVE,NORIEGA ST,NS,NE,BZ,1,1720006111000,15518427,146,4,POINT (-122.485993 37.753898),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
68554,PresidioBlvd & Letterman Dr,PRSDLETT,,7783,37.799123,-122.452423,,LETTERMAN DR,PRESIDIO BLVD,,,,0,1720006111000,15516209,146,2,POINT (-122.452423 37.799123),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,,6,27,3,3
65657,Chenery St&Castro St NE-NS/SB,CHNYCTR0,CHNYCTRO,3967,37.7346,-122.43233000000001,,CASTRO ST,CHENERY ST,NS,NE,FL,0,1720006111000,15516664,146,8,POINT (-122.43233 37.7346),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,5,10,96,96
66551,Lake Merced&Middlefield Dr NE-NS,L M MID1,L M MIDF,4838,37.729628,-122.486404,,MIDDLEFIELD DR,LAKE MERCED BLVD,NS,NE,,0,1720006111000,15517159,146,4,POINT (-122.486404 37.729628),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,16,43,43
66788,Silver Ave&San Bruno Ave S-NS/BZ,SILVSBR0,SILVSBRO,6421,37.73241,-122.405672,,SAN BRUNO AVE,SILVER AVE,NS,SO,BZ,0,1720006111000,15521488,146,9,POINT (-122.405672 37.73241),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,2,25,91,91
66350,3rd St&Mission Rock St S-FS/SB,.3STMSR2,3ST 4ST,3016,37.772618,-122.389786,1,MISSION ROCK ST,3RD ST,FS,SW,BZ,0,1720006111000,15524872,146,6,POINT (-122.389786 37.772618),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,4,34,34
65528,Noe St&28th St SE-NS/PS,NOE 28S1,NOE 28ST,5735,37.74493,-122.43117,,28TH ST,NOE ST,NS,SE,,0,1720006111000,15518422,146,8,POINT (-122.43117 37.74493),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,5,22,84,84
66280,Civic Center Station Inbound,CIVC ST1,CIVC STA,5727,37.779711999999996,-122.413347,,07TH ST,MARKET ST,,,,0,1720006111000,15519050,146,6,POINT (-122.413347 37.779712),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,5,10,34,32,32
67800,California St&Grant Ave S-MI,CALIGRN1,CALIGRNT,3866,37.792379,-122.405935,,GRANT AVE,CALIFORNIA ST,MI,SO,,1,1720006111000,15515806,146,3,POINT (-122.405935 37.792379),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,3,8,104,104
67453,Phelps St&Donner Ave S-NS,PHLPDON1,PHLPDONN,5932,37.72847,-122.40144,,DONNER AVE,PHELPS ST,NS,SO,FL,0,1720006111000,15523874,146,10,POINT (-122.40144 37.72847),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,86,86
67045,Taraval St&44th Ave NE-NS/SI,TARA44A0,TARA44AV,6636,37.741924,-122.502346,1,44TH AVE,TARAVAL ST,NS,NE,,0,1720006111000,15520532,146,4,POINT (-122.502346 37.741924),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
66100,Lincoln Way&25th Ave SE-FS/BZ,LWAY25A1,LWAY25AV,5315,37.765105,-122.483363,,25TH AVE,LINCOLN WY,FS,SE,BZ,1,1720006111000,15520621,146,4,POINT (-122.483363 37.765105),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
67977,Polk St&Sacramento St NE-FS/BZ,POLKSAC1,POLKSACO,5999,37.791741,-122.420827,,SACRAMENTO ST,POLK ST,FS,NE,BZ,0,1720006111000,15523096,146,3,POINT (-122.420827 37.791741),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,3,21,105,105
67889,655 John Muir Dr NE-MB/SB,J.M.H651,J.M.H655,5129,37.717006999999995,-122.49777,,,JOHN MUIR DR,MB,NE,,0,1720006111000,15518139,146,7,POINT (-122.49777 37.717007),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,16,43,43
67344,Blanken Ave&Nueva Ave NE-NS/SB,BLKNNUV1,BLKNNUVA,7008,37.71121,-122.39723000000001,,NUEVA AVE,BLANKEN AVE,NS,SE,,0,1720006111000,15522384,146,10,POINT (-122.39723 37.71121),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,2,9,1,89,89
68555,Geary Blvd&17TH Ave SE-FS/BZ,GEAR17A1,GEAR17AV,4264,37.780463,-122.475977,1,17TH AVE,GEARY BLVD,NS,SW,BZ,0,1720006111000,15516210,146,1,POINT (-122.475977 37.780463),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,8,4,29,5,5
65873,30th St&Mission St SW-NS/BZ,30STMIS0,30STMISS,3541,37.742309999999996,-122.42217,,MISSION ST,30TH ST,NS,SW,BZ,1,1720006111000,15515236,146,9,POINT (-122.42217 37.74231),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,2,2,83,83
66033,Fulton St&46TH Ave NW-FS/BZ,FULT46A0,FULT46AV,4221,37.771589999999996,-122.50704,,46TH AVE,FULTON ST,FS,NW,BZ,0,1720006111000,15516569,146,1,POINT (-122.50704 37.77159),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,8,4,29,8,8
68571,Embarcadero Folsom St N-NS/SI,EMBRFONO,EMBRFOLS,4510,37.790749,-122.389841,1,FOLSOM ST,THE EMBARCADERO,NS,SE,,0,1720006111000,15516935,146,6,POINT (-122.389841 37.790749),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,8,30,30
67876,Teresita Blvd&Foerster St NE-NS/PS,TEREFOE0,TEREFOER,6667,37.734345,-122.448776,,FOERSTER ST,TERESITA BLVD,NS,NE,,0,1720006111000,15519716,146,7,POINT (-122.448776 37.734345),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,8,41,72,72
65473,Fillmore St&McAllister St SE-NS/BZ,FILLMCA1,FILLMCAL,4628,37.77854,-122.431687,,MCALLISTER ST,FILLMORE ST,NS,SE,BZ,1,1720006111000,15525292,146,5,POINT (-122.431687 37.77854),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,11,39,97,97
68599,McAllister St&Pierce St SW-NS/BZ,MCALPIE1,MCALPIER,5401,37.77815,-122.43519,,PIERCE ST,MCALLISTER ST,NS,SW,BZ,0,1720006111000,15518313,146,5,POINT (-122.43519 37.77815),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,11,39,23,23
67891,John Muir Dr&Skyline Blvd NE-NS/SB,J M SKY2,J M SKYL,5131,37.718996,-122.500028,,SKYLINE BLVD,JOHN MUIR DR,NS,NE,,0,1720006111000,15518141,146,7,POINT (-122.500028 37.718996),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,16,43,43
67338,Teresita Blvd&Reposa Way S-FS/SB,TERERPS0,TERERPSA,6679,37.740707,-122.44917699999999,,REPOSA WAY,TERESITA BLVD,FS,SO,,0,1720006111000,15522374,146,7,POINT (-122.449177 37.740707),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,8,41,72,72
66979,Ocean Ave&Dorado Ter NE-NS,OCENDRD0,OCENDRDO,5787,37.724956999999996,-122.461059,1,DORADO TER,OCEAN AVE,NS,NE,SI,0,1720006111000,15520359,146,7,POINT (-122.461059 37.724957),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,41,68,68
66679,Market St&3rd St S-NS/SI,MRKT.3S0,MRKT.3ST,5640,37.787524999999995,-122.403519,1,3RD ST,MARKET ST,NS,SO,SI,1,1720006111000,15519453,146,6,POINT (-122.403519 37.787525),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,6,10,8,32,32
67102,Bosworth St&Rotteck St NW-FS/PS,BOSWROT0,BOSWROTT,3704,37.733211,-122.431296,,ROTTECK ST,BOSWORTH ST,FS,NW,,0,1720006111000,15515529,146,8,POINT (-122.431296 37.733211),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,5,28,93,93
66262,South Van Ness & 24st. NS-SE/PS,SOVN24ST,,7532,37.752275,-122.416167,,24TH ST,SOUTH VAN NESS AVE,,,,0,1720006111000,15525783,146,9,POINT (-122.416167 37.752275),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,3,2,20,53,53
68753,Taraval St&17th Ave SW-FS/SI,TARA17A1,TARA17AV,6615,37.743131,-122.473306,1,17TH AVE,TARAVAL ST,FS,SW,,0,1720006111000,15521214,146,7,POINT (-122.473306 37.743131),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,8,41,46,46
65917,11th St&Harrison St S-FS/BZ,11STHAR0,11STHARR,3239,37.770557,-122.412492,1,HARRISON ST,11TH ST,FS,SO,BZ,0,1720006111000,15515010,146,6,POINT (-122.412492 37.770557),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,1,10,20,32,32
66067,Chicago Way&Cordova St E-FS/PS,CHGOCOR0,CHGOCORD,3960,37.70887,-122.434222,,CORDOVA ST,CHICAGO WAY,FS,EA,,0,1720006111000,15516658,146,11,POINT (-122.434222 37.70887),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,1,7,58,58
66618,Roosevelt Way&14th St SE-NS/SB,RSVT14ST,RSVT14ST,6232,37.767162,-122.437225,,14TH ST,ROOSEVELT WAY,NS,SE,,0,1720006111000,15525494,146,8,POINT (-122.437225 37.767162),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,7,5,5,113,113
66968,Quintara St&41st Ave SW-NS,QUIN41A1,QUIN41AV,6163,37.74754,-122.49981,,41ST AVE,QUINTARA ST,NS,SW,,0,1720006111000,15521259,146,4,POINT (-122.49981 37.74754),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
68636,Monterey Blvd&Valdez Ave NE-NS/SB,MTRYVLD0,MTRYVLDZ,5444,37.731445,-122.455649,,VALDEZ AVE,MONTEREY BLVD,NS,NE,,0,1720006111000,15518679,146,7,POINT (-122.455649 37.731445),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,9,8,41,70,70
65622,Steiner St&Green St SE-NS/PS,STEIGRE1,STEIGREN,6487,37.795859,-122.436863,,GREEN ST,STEINER ST,NS,SE,,0,1720006111000,15523182,146,2,POINT (-122.436863 37.795859),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,4,6,13,102,102
67952,Turk St&Masonic Ave NW-FS/BZ,TURKMSI0,TURKMSIC,6724,37.778664,-122.447206,,MASONIC AVE,TURK BLVD,FS,NW,BZ,1,1720006111000,15521612,146,1,POINT (-122.447206 37.778664),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,7,4,18,12,12
66297,Lincoln Way&21st Ave SW-NS/BZ,LWAY21A1,LWAY21AV,5311,37.765285,-122.479489,,21ST AVE,LINCOLN WY,NS,SW,BZ,1,1720006111000,15518880,146,4,POINT (-122.479489 37.765285),07/10/2024 01:54:53 PM,07/13/2024 10:07:38 AM,10,7,35,39,39
